LGA19_source,LGA19_target,date,time,region,n_trips
10750,11520,2/1/21,800,NSW,27.65412134
10750,11520,2/1/21,1600,NSW,20.30777065
10750,11520,3/1/21,0,NSW,29.96369453
10750,11520,3/1/21,800,NSW,26.59874287
10750,11520,3/1/21,1600,NSW,65.18398984
10750,11570,1/1/21,0,NSW,74.95295518
10750,11570,1/1/21,800,NSW,109.4986944
10750,11570,1/1/21,1600,NSW,75.00664229
10750,11570,2/1/21,0,NSW,86.46669979
10750,11570,2/1/21,800,NSW,112.979328
10750,11570,2/1/21,1600,NSW,65.25877079
10750,11570,3/1/21,0,NSW,69.43927569
10750,11570,3/1/21,800,NSW,95.47097316
10750,11570,3/1/21,1600,NSW,179.0333366
10750,12380,1/1/21,0,NSW,487.8484168
10750,12380,1/1/21,800,NSW,562.8580856
10750,12380,1/1/21,1600,NSW,459.4871532
10750,12380,2/1/21,0,NSW,517.3191722
10750,12380,2/1/21,800,NSW,594.4024119
10750,12380,2/1/21,1600,NSW,445.4107195
10750,12380,3/1/21,0,NSW,509.3972285
10750,12380,3/1/21,800,NSW,534.1552131
10750,12380,3/1/21,1600,NSW,772.0905003
10750,12850,1/1/21,0,NSW,255.1620161
10750,12850,1/1/21,800,NSW,259.4560171
10750,12850,1/1/21,1600,NSW,229.250044
10750,12850,2/1/21,0,NSW,278.1030312
10750,12850,2/1/21,800,NSW,323.0287364
10750,12850,2/1/21,1600,NSW,228.1322285
10750,12850,3/1/21,0,NSW,246.0443012
10750,12850,3/1/21,800,NSW,275.5021239
10750,12850,3/1/21,1600,NSW,570.0111955
10750,12930,1/1/21,0,NSW,13.91565904
10750,12930,1/1/21,800,NSW,24.04680674
10750,12930,1/1/21,1600,NSW,0.413354966
10750,12930,2/1/21,0,NSW,0.593950856
10750,12930,2/1/21,800,NSW,0.728858019
10750,12930,2/1/21,1600,NSW,0.442053627
10750,12930,3/1/21,0,NSW,0.429097634
10750,12930,3/1/21,800,NSW,4.387204545
10750,12930,3/1/21,1600,NSW,9.782755768
10750,13800,1/1/21,0,NSW,131.7540912
10750,13800,1/1/21,800,NSW,88.85278269
10750,13800,1/1/21,1600,NSW,81.16231779
10750,13800,2/1/21,0,NSW,120.3078782
10750,13800,2/1/21,800,NSW,123.5955636
10750,13800,2/1/21,1600,NSW,37.4103352
10750,13800,3/1/21,0,NSW,93.6935559
10750,13800,3/1/21,800,NSW,86.71003639
10750,13800,3/1/21,1600,NSW,127.8088162
10750,14000,1/1/21,0,NSW,51.68429338
10750,14000,1/1/21,800,NSW,48.75225754
10750,14000,1/1/21,1600,NSW,43.17313297
10750,14000,2/1/21,0,NSW,59.24939673
10750,14000,2/1/21,800,NSW,53.2316072
10750,14000,2/1/21,1600,NSW,27.93655865
10750,14000,3/1/21,0,NSW,45.91521181
10750,14000,3/1/21,800,NSW,45.79462469
10750,14000,3/1/21,1600,NSW,93.73643961
10750,14100,1/1/21,0,NSW,5.174439979
10750,14100,1/1/21,800,NSW,3.874064925
10750,14100,1/1/21,1600,NSW,4.452599654
10750,14100,2/1/21,0,NSW,4.007600813
10750,14100,2/1/21,800,NSW,3.80822009
10750,14100,2/1/21,1600,NSW,2.976844714
10750,14100,3/1/21,0,NSW,4.33488592
10750,14100,3/1/21,800,NSW,3.786440209
10750,14100,3/1/21,1600,NSW,9.755159329
10750,14170,1/1/21,0,NSW,49.11208154
10750,14170,1/1/21,800,NSW,44.43509279
10750,14170,1/1/21,1600,NSW,33.88297797
10750,14170,2/1/21,0,NSW,48.01442139
10750,14170,2/1/21,800,NSW,58.99229727
10750,14170,2/1/21,1600,NSW,30.15802117
10750,14170,3/1/21,0,NSW,30.67504833
10750,14170,3/1/21,800,NSW,47.07890192
10750,14170,3/1/21,1600,NSW,86.63285153
10750,14500,1/1/21,0,NSW,19.02571526
10750,14500,1/1/21,800,NSW,17.44012531
10750,14500,1/1/21,1600,NSW,21.13491031
10750,14500,2/1/21,0,NSW,23.72856933
10750,14500,2/1/21,800,NSW,7.091737879
10750,14500,2/1/21,1600,NSW,16.61211473
10750,14500,3/1/21,0,NSW,7.232265385
10750,14500,3/1/21,800,NSW,6.611936727
10750,14500,3/1/21,1600,NSW,69.38317216
10750,14700,1/1/21,0,NSW,13.48809231
10750,14700,1/1/21,800,NSW,8.67862697
10750,14700,1/1/21,1600,NSW,10.90332561
10750,14700,2/1/21,0,NSW,11.25441706
10750,14700,2/1/21,800,NSW,9.617090982
10750,14700,2/1/21,1600,NSW,7.908984027
10750,14700,3/1/21,0,NSW,10.4267683
10750,14700,3/1/21,800,NSW,8.470537783
10750,14700,3/1/21,1600,NSW,27.90124519
10750,14900,1/1/21,0,NSW,63.40441763
10750,14900,1/1/21,800,NSW,82.06455491
10750,14900,1/1/21,1600,NSW,50.6789218
10750,14900,2/1/21,0,NSW,65.483398
10750,14900,2/1/21,800,NSW,127.5536096
10750,14900,2/1/21,1600,NSW,37.41461789
10750,14900,3/1/21,0,NSW,59.77182395
10750,14900,3/1/21,800,NSW,78.96780527
10750,14900,3/1/21,1600,NSW,93.79989979
10750,15350,1/1/21,0,NSW,10.82914357
10750,15350,1/1/21,800,NSW,5.225285466
10750,15350,1/1/21,1600,NSW,7.890945013
10750,15350,2/1/21,0,NSW,10.02731307
10750,15350,2/1/21,800,NSW,7.341147422
10750,15350,2/1/21,1600,NSW,6.533109257
10750,15350,3/1/21,0,NSW,7.300044806
10750,15350,3/1/21,800,NSW,5.083155949
10750,15350,3/1/21,1600,NSW,25.43567293
10750,15950,1/1/21,0,NSW,25.84479794
10750,15950,1/1/21,800,NSW,12.47064888
10750,15950,1/1/21,1600,NSW,18.83250307
10750,15950,2/1/21,0,NSW,23.93115196
10750,15950,2/1/21,800,NSW,17.52035797
10750,15950,2/1/21,1600,NSW,15.59189678
10750,15950,3/1/21,0,NSW,17.4222626
10750,15950,3/1/21,800,NSW,12.13144304
10750,15950,3/1/21,1600,NSW,60.70469223
10750,15990,1/1/21,0,NSW,7.049760634
10750,15990,1/1/21,800,NSW,3.401655131
10750,15990,1/1/21,1600,NSW,5.136996584
10750,15990,2/1/21,0,NSW,6.527769859
10750,15990,2/1/21,800,NSW,4.779078953
10750,15990,2/1/21,1600,NSW,4.25304699
10750,15990,3/1/21,0,NSW,4.752321195
10750,15990,3/1/21,800,NSW,3.30912897
10750,15990,3/1/21,1600,NSW,22.74476269
10750,16260,1/1/21,0,NSW,1135.661916
10750,16260,1/1/21,800,NSW,1262.321079
10750,16260,1/1/21,1600,NSW,1133.746784
10750,16260,2/1/21,0,NSW,1163.126238
10750,16260,2/1/21,800,NSW,1282.402565
10750,16260,2/1/21,1600,NSW,1105.725761
10750,16260,3/1/21,0,NSW,1169.577389
10750,16260,3/1/21,800,NSW,1255.326061
10750,16260,3/1/21,1600,NSW,1364.456102
10750,16350,1/1/21,0,NSW,2408.380476
10750,16350,1/1/21,800,NSW,2697.978727
10750,16350,1/1/21,1600,NSW,2361.741036
10750,16350,2/1/21,0,NSW,2444.791786
10750,16350,2/1/21,800,NSW,2738.628947
10750,16350,2/1/21,1600,NSW,2350.125692
10750,16350,3/1/21,0,NSW,2414.756518
10750,16350,3/1/21,800,NSW,2733.273744
10750,16350,3/1/21,1600,NSW,2433.166046
10750,16550,1/1/21,0,NSW,25.37766426
10750,16550,1/1/21,800,NSW,26.64248137
10750,16550,1/1/21,1600,NSW,23.42754977
10750,16550,2/1/21,0,NSW,45.45304709
10750,16550,2/1/21,800,NSW,35.1997323
10750,16550,2/1/21,1600,NSW,18.5838201
10750,16550,3/1/21,0,NSW,25.97746187
10750,16550,3/1/21,800,NSW,21.78534439
10750,16550,3/1/21,1600,NSW,84.99565305
10750,16700,1/1/21,0,NSW,47.61484841
10750,16700,1/1/21,800,NSW,41.56593824
10750,16700,1/1/21,1600,NSW,44.37843649
10750,16700,2/1/21,0,NSW,47.62012289
10750,16700,2/1/21,800,NSW,38.42912999
10750,16700,2/1/21,1600,NSW,33.18361336
10750,16700,3/1/21,0,NSW,39.27242827
10750,16700,3/1/21,800,NSW,35.34256708
10750,16700,3/1/21,1600,NSW,104.6436611
10750,17100,1/1/21,0,NSW,25.20074458
10750,17100,1/1/21,800,NSW,27.99934088
10750,17100,1/1/21,1600,NSW,23.03184954
10750,17100,2/1/21,0,NSW,29.00156768
10750,17100,2/1/21,800,NSW,32.34992196
10750,17100,2/1/21,1600,NSW,17.92220356
10750,17100,3/1/21,0,NSW,25.92026313
10750,17100,3/1/21,800,NSW,25.70458124
10750,17100,3/1/21,1600,NSW,52.40990298
10750,17150,1/1/21,0,NSW,1.799086605
10750,17150,1/1/21,800,NSW,7.952912542
10750,17150,1/1/21,1600,NSW,0.063693644
10750,17150,2/1/21,0,NSW,0.282648414
10750,17150,2/1/21,800,NSW,0.097015438
10750,17150,2/1/21,1600,NSW,0.090999024
10750,17150,3/1/21,0,NSW,0.082860613
10750,17150,3/1/21,800,NSW,0.596112644
10750,17150,3/1/21,1600,NSW,2.798646325
10750,17200,1/1/21,0,NSW,53.33569184
10750,17200,1/1/21,800,NSW,52.03085986
10750,17200,1/1/21,1600,NSW,48.02334527
10750,17200,2/1/21,0,NSW,89.53323777
10750,17200,2/1/21,800,NSW,69.04403092
10750,17200,2/1/21,1600,NSW,38.28288369
10750,17200,3/1/21,0,NSW,52.25145865
10750,17200,3/1/21,800,NSW,43.10362622
10750,17200,3/1/21,1600,NSW,134.7251985
10750,17420,1/1/21,0,NSW,2429.364993
10750,17420,1/1/21,800,NSW,2694.09438
10750,17420,1/1/21,1600,NSW,2494.932488
10750,17420,2/1/21,0,NSW,2468.53233
10750,17420,2/1/21,800,NSW,2679.383919
10750,17420,2/1/21,1600,NSW,2480.941931
10750,17420,3/1/21,0,NSW,2548.489135
10750,17420,3/1/21,800,NSW,2757.48503
10750,17420,3/1/21,1600,NSW,2519.443614
10750,18050,1/1/21,0,NSW,16.91361355
10750,18050,1/1/21,800,NSW,16.79113022
10750,18050,1/1/21,1600,NSW,15.33044447
10750,18050,2/1/21,0,NSW,28.8371896
10750,18050,2/1/21,800,NSW,22.25931073
10750,18050,2/1/21,1600,NSW,12.20776644
10750,18050,3/1/21,0,NSW,16.75032745
10750,18050,3/1/21,800,NSW,13.86901815
10750,18050,3/1/21,1600,NSW,42.82822829
10750,18250,1/1/21,0,NSW,19.27726312
10750,18250,1/1/21,800,NSW,9.852841544
10750,18250,1/1/21,1600,NSW,14.39423432
10750,18250,2/1/21,0,NSW,17.75133041
10750,18250,2/1/21,800,NSW,13.02555025
10750,18250,2/1/21,1600,NSW,11.74021281
10750,18250,3/1/21,0,NSW,13.15027648
10750,18250,3/1/21,800,NSW,9.412808817
10750,18250,3/1/21,1600,NSW,46.23514877
10750,18500,1/1/21,0,NSW,14.7670365
10750,18500,1/1/21,800,NSW,13.00140066
10750,18500,1/1/21,1600,NSW,12.80705588
10750,18500,2/1/21,0,NSW,22.64490096
10750,18500,2/1/21,800,NSW,17.35976247
10750,18500,2/1/21,1600,NSW,10.27326259
10750,18500,3/1/21,0,NSW,13.59644693
10750,18500,3/1/21,800,NSW,10.96911595
10750,18500,3/1/21,1600,NSW,36.79665257
10800,10800,1/1/21,0,NSW,213
10800,10800,1/1/21,800,NSW,231
10800,10800,1/1/21,1600,NSW,244
10800,10800,2/1/21,0,NSW,218
10800,10800,2/1/21,800,NSW,247
10800,10800,2/1/21,1600,NSW,256
10800,10800,3/1/21,0,NSW,221
10800,10800,3/1/21,800,NSW,236
10800,10800,3/1/21,1600,NSW,217
10850,10850,1/1/21,0,NSW,330.0077033
10850,10850,1/1/21,800,NSW,325
10850,10850,1/1/21,1600,NSW,314.2154159
10850,10850,2/1/21,0,NSW,299.241109
10850,10850,2/1/21,800,NSW,328
10850,10850,2/1/21,1600,NSW,334.0733152
10850,10850,3/1/21,0,NSW,326.7096488
10850,10850,3/1/21,800,NSW,347.3500097
10850,10850,3/1/21,1600,NSW,313.0584991
10850,11400,1/1/21,0,NSW,7.721875454
10850,11400,1/1/21,800,NSW,0.011868203
10850,11400,1/1/21,1600,NSW,3.736391349
10850,11400,2/1/21,0,NSW,9.963710263
10850,11400,2/1/21,800,NSW,0.011868203
10850,11400,2/1/21,1600,NSW,4.234576862
10850,11400,3/1/21,0,NSW,10.21280302
10850,11400,3/1/21,800,NSW,0.012492845
10850,11400,3/1/21,1600,NSW,4.483669618
10850,12350,1/1/21,0,NSW,0.347176767
10850,12350,2/1/21,1600,NSW,0.347176767
10850,12350,3/1/21,0,NSW,0.400588577
10850,12350,3/1/21,800,NSW,0.320470862
10850,16150,1/1/21,800,NSW,15.36162577
10850,16150,2/1/21,800,NSW,15.36162577
10850,16150,3/1/21,800,NSW,10.58991679
10900,10750,1/1/21,0,NSW,0.310321448
10900,10750,1/1/21,800,NSW,0.260670016
10900,10750,1/1/21,1600,NSW,0.285495732
10900,10750,2/1/21,0,NSW,0.347560021
10900,10750,2/1/21,800,NSW,0.29790859
10900,10750,3/1/21,0,NSW,0.285495732
10900,10750,3/1/21,800,NSW,0.211018584
10900,10750,3/1/21,1600,NSW,0.876630774
10900,10900,1/1/21,0,NSW,3085.915895
10900,10900,1/1/21,800,NSW,3403.184265
10900,10900,1/1/21,1600,NSW,3168.259413
10900,10900,2/1/21,0,NSW,2953.319631
10900,10900,2/1/21,800,NSW,3281.197125
10900,10900,2/1/21,1600,NSW,3218.132656
10900,10900,3/1/21,0,NSW,2985.890124
10900,10900,3/1/21,800,NSW,3325.45056
10900,10900,3/1/21,1600,NSW,2986.900744
10900,11520,3/1/21,1600,NSW,0.146378015
10900,11570,3/1/21,1600,NSW,0.007531086
10900,12380,3/1/21,1600,NSW,5.040588885
10900,13800,1/1/21,0,NSW,3.050130009
10900,13800,1/1/21,800,NSW,3.507709092
10900,13800,1/1/21,1600,NSW,3.05507564
10900,13800,2/1/21,0,NSW,2.815900274
10900,13800,2/1/21,800,NSW,3.05507564
10900,13800,2/1/21,1600,NSW,3.937592643
10900,13800,3/1/21,0,NSW,3.929481809
10900,13800,3/1/21,800,NSW,3.511269946
10900,13800,3/1/21,1600,NSW,3.486541793
10900,14870,1/1/21,0,NSW,5.94189917
10900,14870,1/1/21,800,NSW,4.288392183
10900,14870,1/1/21,1600,NSW,6.229006296
10900,14870,2/1/21,0,NSW,3.997370171
10900,14870,2/1/21,800,NSW,6.300693789
10900,14870,2/1/21,1600,NSW,7.029204967
10900,14870,3/1/21,0,NSW,5.529883043
10900,14870,3/1/21,800,NSW,5.945885486
10900,14870,3/1/21,1600,NSW,6.427881671
10900,16260,3/1/21,1600,NSW,5.594829923
10900,16350,1/1/21,0,NSW,132.1144329
10900,16350,1/1/21,800,NSW,90.24511949
10900,16350,1/1/21,1600,NSW,95.45055202
10900,16350,2/1/21,0,NSW,142.3644887
10900,16350,2/1/21,800,NSW,109.4527605
10900,16350,2/1/21,1600,NSW,87.04493144
10900,16350,3/1/21,0,NSW,138.2391119
10900,16350,3/1/21,800,NSW,92.623467
10900,16350,3/1/21,1600,NSW,137.1624914
10900,16700,3/1/21,1600,NSW,0.492270041
10900,17100,3/1/21,1600,NSW,0.806065295
10900,17420,3/1/21,1600,NSW,0.08307484
10950,10950,1/1/21,0,NSW,102
10950,10950,1/1/21,800,NSW,118
10950,10950,1/1/21,1600,NSW,108
10950,10950,2/1/21,0,NSW,89
10950,10950,2/1/21,800,NSW,99
10950,10950,2/1/21,1600,NSW,102
10950,10950,3/1/21,0,NSW,89
10950,10950,3/1/21,800,NSW,101
10950,10950,3/1/21,1600,NSW,99
11150,11150,1/1/21,0,NSW,89
11150,11150,1/1/21,800,NSW,121
11150,11150,1/1/21,1600,NSW,112
11150,11150,2/1/21,0,NSW,92
11150,11150,2/1/21,800,NSW,122
11150,11150,2/1/21,1600,NSW,109
11150,11150,3/1/21,0,NSW,98
11150,11150,3/1/21,800,NSW,108
11150,11150,3/1/21,1600,NSW,100
11200,11200,1/1/21,0,NSW,24
11200,11200,1/1/21,800,NSW,33
11200,11200,1/1/21,1600,NSW,33
11200,11200,2/1/21,0,NSW,22
11200,11200,2/1/21,800,NSW,38
11200,11200,2/1/21,1600,NSW,28
11200,11200,3/1/21,0,NSW,29
11200,11200,3/1/21,800,NSW,43
11200,11200,3/1/21,1600,NSW,34
11250,11250,1/1/21,0,NSW,1004
11250,11250,1/1/21,800,NSW,1174
11250,11250,1/1/21,1600,NSW,1062
11250,11250,2/1/21,0,NSW,1034
11250,11250,2/1/21,800,NSW,1201
11250,11250,2/1/21,1600,NSW,1065
11250,11250,3/1/21,0,NSW,1050
11250,11250,3/1/21,800,NSW,1213
11250,11250,3/1/21,1600,NSW,1119
11300,10500,1/1/21,0,NSW,193.7530523
11300,10500,1/1/21,800,NSW,216.8833764
11300,10500,1/1/21,1600,NSW,195.6276584
11300,10500,2/1/21,0,NSW,195.5595709
11300,10500,2/1/21,800,NSW,208.5321298
11300,10500,2/1/21,1600,NSW,196.2700861
11300,10500,3/1/21,0,NSW,198.0788315
11300,10500,3/1/21,800,NSW,217.2517584
11300,10500,3/1/21,1600,NSW,197.5737567
11300,10750,1/1/21,0,NSW,10.18931077
11300,10750,1/1/21,800,NSW,12.96210762
11300,10750,1/1/21,1600,NSW,4.9094959
11300,10750,2/1/21,0,NSW,8.121831197
11300,10750,2/1/21,800,NSW,10.20694908
11300,10750,2/1/21,1600,NSW,4.22493689
11300,10750,3/1/21,0,NSW,7.199309708
11300,10750,3/1/21,800,NSW,8.356407614
11300,10750,3/1/21,1600,NSW,10.25824839
11300,11300,1/1/21,0,NSW,217.6281438
11300,11300,1/1/21,800,NSW,243.3903886
11300,11300,1/1/21,1600,NSW,223.9420553
11300,11300,2/1/21,0,NSW,210.4514236
11300,11300,2/1/21,800,NSW,230.320863
11300,11300,2/1/21,1600,NSW,227.6384925
11300,11300,3/1/21,0,NSW,219.3351613
11300,11300,3/1/21,800,NSW,244.8062634
11300,11300,3/1/21,1600,NSW,217.2704003
11300,11450,1/1/21,0,NSW,1.332877605
11300,11450,1/1/21,800,NSW,1.460169587
11300,11450,1/1/21,1600,NSW,0.63645991
11300,11450,2/1/21,0,NSW,2.821707036
11300,11450,2/1/21,800,NSW,2.324642697
11300,11450,3/1/21,0,NSW,1.209273829
11300,11450,3/1/21,800,NSW,1.400211802
11300,11450,3/1/21,1600,NSW,1.400211802
11300,11500,1/1/21,0,NSW,4.37235726
11300,11500,1/1/21,800,NSW,5.674679668
11300,11500,1/1/21,1600,NSW,1.814797058
11300,11500,2/1/21,0,NSW,4.704297424
11300,11500,2/1/21,800,NSW,7.50414379
11300,11500,2/1/21,1600,NSW,2.078329982
11300,11500,3/1/21,0,NSW,3.508453023
11300,11500,3/1/21,800,NSW,6.983894819
11300,11500,3/1/21,1600,NSW,3.674862414
11300,11520,1/1/21,0,NSW,51.80199209
11300,11520,1/1/21,800,NSW,56.52495379
11300,11520,1/1/21,1600,NSW,53.00713638
11300,11520,2/1/21,0,NSW,52.31325358
11300,11520,2/1/21,800,NSW,59.83668194
11300,11520,2/1/21,1600,NSW,53.03905297
11300,11520,3/1/21,0,NSW,53.79858811
11300,11520,3/1/21,800,NSW,58.29322673
11300,11520,3/1/21,1600,NSW,55.01673591
11300,11570,1/1/21,0,NSW,564.3637468
11300,11570,1/1/21,800,NSW,635.8802406
11300,11570,1/1/21,1600,NSW,575.3928034
11300,11570,2/1/21,0,NSW,548.6943229
11300,11570,2/1/21,800,NSW,611.064847
11300,11570,2/1/21,1600,NSW,583.1270516
11300,11570,3/1/21,0,NSW,569.0854737
11300,11570,3/1/21,800,NSW,640.1727726
11300,11570,3/1/21,1600,NSW,571.7430026
11300,12380,1/1/21,0,NSW,18.35128058
11300,12380,1/1/21,800,NSW,24.78156117
11300,12380,1/1/21,1600,NSW,19.17952057
11300,12380,2/1/21,0,NSW,20.27709312
11300,12380,2/1/21,800,NSW,27.91120262
11300,12380,2/1/21,1600,NSW,18.3537635
11300,12380,3/1/21,0,NSW,19.83949283
11300,12380,3/1/21,800,NSW,25.24688072
11300,12380,3/1/21,1600,NSW,26.29421875
11300,12850,1/1/21,0,NSW,9.259480828
11300,12850,1/1/21,800,NSW,9.465255646
11300,12850,1/1/21,1600,NSW,5.838091058
11300,12850,2/1/21,0,NSW,11.04331951
11300,12850,2/1/21,800,NSW,11.16003025
11300,12850,2/1/21,1600,NSW,6.05391726
11300,12850,3/1/21,0,NSW,8.213473002
11300,12850,3/1/21,800,NSW,9.02486206
11300,12850,3/1/21,1600,NSW,15.36955357
11300,12930,1/1/21,0,NSW,23.88427445
11300,12930,1/1/21,800,NSW,29.95511167
11300,12930,1/1/21,1600,NSW,20.26860767
11300,12930,2/1/21,0,NSW,29.22293598
11300,12930,2/1/21,800,NSW,30.7129254
11300,12930,2/1/21,1600,NSW,19.38728028
11300,12930,3/1/21,0,NSW,23.70541399
11300,12930,3/1/21,800,NSW,29.03727655
11300,12930,3/1/21,1600,NSW,23.19017543
11300,13800,1/1/21,0,NSW,0.004888634
11300,13800,1/1/21,800,NSW,0.00712853
11300,13800,2/1/21,800,NSW,0.000431867
11300,13800,3/1/21,1600,NSW,0.004767702
11300,14000,1/1/21,0,NSW,2.952179771
11300,14000,1/1/21,800,NSW,2.990727229
11300,14000,1/1/21,1600,NSW,2.486763478
11300,14000,2/1/21,0,NSW,3.947295018
11300,14000,2/1/21,800,NSW,2.183001626
11300,14000,2/1/21,1600,NSW,1.681298818
11300,14000,3/1/21,0,NSW,4.030892864
11300,14000,3/1/21,800,NSW,2.648225048
11300,14000,3/1/21,1600,NSW,4.177203295
11300,14100,1/1/21,0,NSW,6.695109171
11300,14100,1/1/21,800,NSW,7.237268584
11300,14100,1/1/21,1600,NSW,6.825979235
11300,14100,2/1/21,0,NSW,6.847669603
11300,14100,2/1/21,800,NSW,7.875651499
11300,14100,2/1/21,1600,NSW,6.808048009
11300,14100,3/1/21,0,NSW,7.017421051
11300,14100,3/1/21,800,NSW,7.506036954
11300,14100,3/1/21,1600,NSW,7.238368133
11300,14170,1/1/21,0,NSW,854.1122635
11300,14170,1/1/21,800,NSW,953.2549331
11300,14170,1/1/21,1600,NSW,877.4677244
11300,14170,2/1/21,0,NSW,828.3667521
11300,14170,2/1/21,800,NSW,903.6740579
11300,14170,2/1/21,1600,NSW,891.6320374
11300,14170,3/1/21,0,NSW,862.3663016
11300,14170,3/1/21,800,NSW,959.1717645
11300,14170,3/1/21,1600,NSW,856.4727068
11300,14500,1/1/21,0,NSW,3.426123986
11300,14500,1/1/21,800,NSW,4.779266015
11300,14500,1/1/21,1600,NSW,4.275251744
11300,14500,2/1/21,0,NSW,5.30063856
11300,14500,2/1/21,800,NSW,4.046554825
11300,14500,2/1/21,1600,NSW,3.142358061
11300,14500,3/1/21,0,NSW,4.497662201
11300,14500,3/1/21,800,NSW,4.278192859
11300,14500,3/1/21,1600,NSW,7.211852152
11300,14700,1/1/21,0,NSW,12.08273999
11300,14700,1/1/21,800,NSW,12.70817788
11300,14700,1/1/21,1600,NSW,11.97753655
11300,14700,2/1/21,0,NSW,12.99925882
11300,14700,2/1/21,800,NSW,13.95218232
11300,14700,2/1/21,1600,NSW,11.92882994
11300,14700,3/1/21,0,NSW,13.06390994
11300,14700,3/1/21,800,NSW,12.98616426
11300,14700,3/1/21,1600,NSW,14.41851469
11300,14900,1/1/21,0,NSW,8.465247898
11300,14900,1/1/21,800,NSW,9.415842753
11300,14900,1/1/21,1600,NSW,4.475168786
11300,14900,2/1/21,0,NSW,7.778165514
11300,14900,2/1/21,800,NSW,11.42614637
11300,14900,2/1/21,1600,NSW,5.081910044
11300,14900,3/1/21,0,NSW,7.133802297
11300,14900,3/1/21,800,NSW,9.380625209
11300,14900,3/1/21,1600,NSW,9.286726476
11300,15350,1/1/21,0,NSW,3.111282515
11300,15350,1/1/21,800,NSW,2.646581654
11300,15350,1/1/21,1600,NSW,2.479036165
11300,15350,2/1/21,0,NSW,4.483889286
11300,15350,2/1/21,800,NSW,3.129829842
11300,15350,2/1/21,1600,NSW,2.437518783
11300,15350,3/1/21,0,NSW,4.072086145
11300,15350,3/1/21,800,NSW,2.35111334
11300,15350,3/1/21,1600,NSW,6.115293628
11300,15950,1/1/21,0,NSW,7.425376479
11300,15950,1/1/21,800,NSW,6.316322953
11300,15950,1/1/21,1600,NSW,5.916459447
11300,15950,2/1/21,0,NSW,10.70123522
11300,15950,2/1/21,800,NSW,7.469641469
11300,15950,2/1/21,1600,NSW,5.817374202
11300,15950,3/1/21,0,NSW,9.718427219
11300,15950,3/1/21,800,NSW,5.61115926
11300,15950,3/1/21,1600,NSW,14.59473939
11300,15990,1/1/21,0,NSW,4.014624153
11300,15990,1/1/21,800,NSW,1.880897141
11300,15990,1/1/21,1600,NSW,2.95471596
11300,15990,2/1/21,0,NSW,7.626570137
11300,15990,2/1/21,800,NSW,4.034283322
11300,15990,2/1/21,1600,NSW,3.495123369
11300,15990,3/1/21,0,NSW,6.174330128
11300,15990,3/1/21,800,NSW,3.700474557
11300,15990,3/1/21,1600,NSW,6.881415518
11300,16260,1/1/21,0,NSW,17.02966572
11300,16260,1/1/21,800,NSW,21.19038404
11300,16260,1/1/21,1600,NSW,16.86412845
11300,16260,2/1/21,0,NSW,19.34382587
11300,16260,2/1/21,800,NSW,24.21470513
11300,16260,2/1/21,1600,NSW,16.42570261
11300,16260,3/1/21,0,NSW,18.18440664
11300,16260,3/1/21,800,NSW,21.18554713
11300,16260,3/1/21,1600,NSW,23.77869769
11300,16350,1/1/21,0,NSW,2.782992973
11300,16350,1/1/21,800,NSW,3.033084113
11300,16350,2/1/21,0,NSW,2.393312321
11300,16350,2/1/21,800,NSW,2.366792368
11300,16350,3/1/21,0,NSW,3.26941534
11300,16350,3/1/21,800,NSW,3.851591577
11300,16350,3/1/21,1600,NSW,5.79442853
11300,16550,1/1/21,0,NSW,24.57728702
11300,16550,1/1/21,800,NSW,19.82234838
11300,16550,1/1/21,1600,NSW,19.75825744
11300,16550,2/1/21,0,NSW,32.1186521
11300,16550,2/1/21,800,NSW,24.25132981
11300,16550,2/1/21,1600,NSW,17.95030114
11300,16550,3/1/21,0,NSW,31.29008723
11300,16550,3/1/21,800,NSW,21.68381151
11300,16550,3/1/21,1600,NSW,38.23960275
11300,16700,1/1/21,0,NSW,33.02731708
11300,16700,1/1/21,800,NSW,36.76240953
11300,16700,1/1/21,1600,NSW,34.2536676
11300,16700,2/1/21,0,NSW,34.49075719
11300,16700,2/1/21,800,NSW,39.6054783
11300,16700,2/1/21,1600,NSW,33.69775954
11300,16700,3/1/21,0,NSW,34.76361072
11300,16700,3/1/21,800,NSW,37.65572685
11300,16700,3/1/21,1600,NSW,37.7330944
11300,17100,1/1/21,0,NSW,66.37383549
11300,17100,1/1/21,800,NSW,74.76468383
11300,17100,1/1/21,1600,NSW,68.24128476
11300,17100,2/1/21,0,NSW,64.77577861
11300,17100,2/1/21,800,NSW,72.12412052
11300,17100,2/1/21,1600,NSW,68.8943665
11300,17100,3/1/21,0,NSW,67.14916027
11300,17100,3/1/21,800,NSW,75.40066363
11300,17100,3/1/21,1600,NSW,67.8108697
11300,17150,1/1/21,0,NSW,12.52987346
11300,17150,1/1/21,800,NSW,12.4780394
11300,17150,1/1/21,1600,NSW,10.5485659
11300,17150,2/1/21,0,NSW,17.40776352
11300,17150,2/1/21,800,NSW,13.06428027
11300,17150,2/1/21,1600,NSW,8.91096049
11300,17150,3/1/21,0,NSW,13.51789611
11300,17150,3/1/21,800,NSW,12.5438683
11300,17150,3/1/21,1600,NSW,14.17221149
11300,17200,1/1/21,0,NSW,40.20916052
11300,17200,1/1/21,800,NSW,30.83396283
11300,17200,1/1/21,1600,NSW,31.71535892
11300,17200,2/1/21,0,NSW,53.8337814
